County,long,lat,group,order,State,sregion
Santa Cruz,-111.3887253,31.52986717,79,3879,Arizona,Tucson
Santa Cruz,-121.9082336,36.98442459,200,9186,Arizona,Tucson
Santa Cruz,-122.091568,37.22506714,200,9165,Arizona,Tucson
Santa Cruz,-121.8337479,37.09901428,200,9168,Arizona,Tucson
Santa Cruz,-122.1316757,37.27663422,200,9163,Arizona,Tucson
Santa Cruz,-121.9540634,36.96723938,200,9188,Arizona,Tucson
Santa Cruz,-121.7649918,36.88129425,200,9182,Arizona,Tucson
Santa Cruz,-122.2921066,37.12193298,200,9197,Arizona,Tucson
Santa Cruz,-122.2348175,37.09328842,200,9195,Arizona,Tucson
Santa Cruz,-121.6446686,36.88702393,200,9177,Arizona,Tucson
Santa Cruz,-110.6324158,31.35225105,79,3889,Arizona,Tucson
Santa Cruz,-121.6962433,36.96150589,200,9173,Arizona,Tucson
Santa Cruz,-122.0113602,37.15631485,200,9167,Arizona,Tucson
Santa Cruz,-121.9254227,36.96723938,200,9187,Arizona,Tucson
Santa Cruz,-122.137413,37.25371552,200,9162,Arizona,Tucson
Santa Cruz,-111.3887253,31.44392395,79,3893,Arizona,Tucson
Santa Cruz,-121.9712524,36.97869492,200,9189,Arizona,Tucson
Santa Cruz,-122.0285568,37.20214844,200,9166,Arizona,Tucson
Santa Cruz,-111.1194305,31.35797882,79,3891,Arizona,Tucson
Santa Cruz,-110.4777222,31.35225105,79,3888,Arizona,Tucson
Santa Cruz,-121.7993622,36.90994263,200,9183,Arizona,Tucson
Santa Cruz,-122.303566,37.14485168,200,9157,Arizona,Tucson
Santa Cruz,-122.137413,37.21360779,200,9161,Arizona,Tucson
Santa Cruz,-122.2233505,37.21360779,200,9160,Arizona,Tucson
Santa Cruz,-122.2348175,37.19068909,200,9159,Arizona,Tucson
Yavapai,-112.2768097,33.87899399,80,3922,Arizona,Phoenix
Yavapai,-111.5606155,34.80145645,80,3951,Arizona,Phoenix
Yavapai,-113.325325,34.92750931,80,3929,Arizona,Phoenix
Yavapai,-112.437233,35.15095901,80,3944,Arizona,Phoenix
Yavapai,-113.325325,34.38892746,80,3927,Arizona,Phoenix
Yavapai,-111.7095795,34.15401077,80,3906,Arizona,Phoenix
Yavapai,-111.5606155,34.44049454,80,3952,Arizona,Phoenix
Yavapai,-111.4689407,34.09671783,80,3909,Arizona,Phoenix
Yavapai,-113.1648941,35.50046539,80,3934,Arizona,Phoenix
Yavapai,-111.4861221,34.12536621,80,3908,Arizona,Phoenix
Yavapai,-111.8127136,34.97334671,80,3947,Arizona,Phoenix
Yavapai,-113.325325,35.52338409,80,3931,Arizona,Phoenix
Yavapai,-111.7210388,34.00504684,80,3915,Arizona,Phoenix
Yavapai,-112.2309723,33.95920944,80,3919,Arizona,Phoenix
Yavapai,-112.7409058,34.00504684,80,3923,Arizona,Phoenix
Yavapai,-111.7783356,34.80145645,80,3950,Arizona,Phoenix
Yavapai,-111.4402924,34.02223587,80,3913,Arizona,Phoenix
Yavapai,-111.6351013,34.41184616,80,3898,Arizona,Phoenix
Yavapai,-111.6465607,34.34309006,80,3900,Arizona,Phoenix
Yavapai,-111.5606155,34.44049454,80,3895,Arizona,Phoenix
Yavapai,-112.437233,35.25409317,80,3943,Arizona,Phoenix
Yavapai,-112.2252426,33.92483139,80,3920,Arizona,Phoenix
Yavapai,-111.6522827,34.37746811,80,3899,Arizona,Phoenix
Yavapai,-113.3310547,34.00504684,80,3925,Arizona,Phoenix
Yavapai,-113.1190567,34.00504684,80,3924,Arizona,Phoenix
Yavapai,-112.6950684,35.31138992,80,3938,Arizona,Phoenix
Yavapai,-111.6981201,34.2399559,80,3904,Arizona,Phoenix
Yavapai,-113.3310547,34.32590103,80,3926,Arizona,Phoenix
Yavapai,-111.4689407,34.02796555,80,3912,Arizona,Phoenix
Yavapai,-111.6007233,34.41184616,80,3897,Arizona,Phoenix
Yavapai,-112.5575562,35.23690414,80,3940,Arizona,Phoenix
Yavapai,-112.4888,35.24263382,80,3941,Arizona,Phoenix
Yavapai,-113.3195953,34.60664749,80,3928,Arizona,Phoenix
Yavapai,-112.9872742,35.39733124,80,3935,Arizona,Phoenix
Yavapai,-113.2107315,35.50619507,80,3933,Arizona,Phoenix
Yavapai,-112.465889,35.25409317,80,3942,Arizona,Phoenix
Yavapai,-111.6809387,34.32017136,80,3901,Arizona,Phoenix
Yavapai,-111.4746704,34.05661011,80,3911,Arizona,Phoenix
Yavapai,-111.4632111,34.15401077,80,3907,Arizona,Phoenix
Yavapai,-111.6694717,34.28006363,80,3903,Arizona,Phoenix
Yavapai,-111.8069839,34.97907257,80,3948,Arizona,Phoenix
Yavapai,-112.2596207,33.90764236,80,3921,Arizona,Phoenix
Yavapai,-112.3398361,34.96188354,80,3946,Arizona,Phoenix
Yavapai,-112.3398361,35.15095901,80,3945,Arizona,Phoenix
Yavapai,-113.2622986,35.52338409,80,3932,Arizona,Phoenix
Yavapai,-112.1450272,34.03942108,80,3917,Arizona,Phoenix
Yavapai,-111.6809387,34.30298233,80,3902,Arizona,Phoenix
Yavapai,-111.5892639,34.42903519,80,3896,Arizona,Phoenix
Yavapai,-111.6866684,34.20558167,80,3905,Arizona,Phoenix
Yavapai,-111.4632111,34.07379913,80,3910,Arizona,Phoenix
Yavapai,-112.9529037,35.35722733,80,3936,Arizona,Phoenix
Yavapai,-113.325325,35.33430862,80,3930,Arizona,Phoenix
Yavapai,-111.4345627,33.99931717,80,3914,Arizona,Phoenix
Yavapai,-112.7294464,35.30565643,80,3937,Arizona,Phoenix
Yavapai,-112.6320496,35.30565643,80,3939,Arizona,Phoenix
Yavapai,-111.7897949,34.97334671,80,3949,Arizona,Phoenix
Yavapai,-112.1908646,33.97639847,80,3918,Arizona,Phoenix
Yavapai,-111.8757401,34.02223587,80,3916,Arizona,Phoenix
Yuma,-102.7771683,40.44509125,277,11693,Arizona,Tucson
Yuma,-113.3310547,33.37479019,81,3954,Arizona,Tucson
Yuma,-114.6545868,32.73880768,81,3970,Arizona,Tucson
Yuma,-114.5399933,33.04247284,81,3977,Arizona,Tucson
Yuma,-113.3367767,33.1914444,81,3955,Arizona,Tucson
Yuma,-113.7435837,32.18877029,81,3961,Arizona,Tucson
Yuma,-113.4685593,32.09709549,81,3960,Arizona,Tucson
Yuma,-114.2649765,33.46073532,81,3979,Arizona,Tucson
Yuma,-114.7004166,32.48097992,81,3964,Arizona,Tucson
Yuma,-114.5514526,32.76172638,81,3972,Arizona,Tucson
Yuma,-113.3367767,32.94507217,81,3956,Arizona,Tucson
Yuma,-114.4769669,32.93361664,81,3975,Arizona,Tucson
Yuma,-114.5228043,32.82475281,81,3973,Arizona,Tucson
Yuma,-102.7886276,40.34769058,277,11704,Arizona,Tucson
Yuma,-114.7348022,32.73308182,81,3968,Arizona,Tucson
Yuma,-114.6889572,32.74453735,81,3969,Arizona,Tucson
Yuma,-113.3482361,32.05698776,81,3959,Arizona,Tucson
Yuma,-102.0666962,40.34769058,277,11696,Arizona,Tucson
Yuma,-102.7771683,40.02109909,277,11703,Arizona,Tucson
Yuma,-113.3367767,32.65286255,81,3957,Arizona,Tucson
Yuma,-102.7886276,40.01537323,277,11702,Arizona,Tucson
Yuma,-114.5915604,32.73880768,81,3971,Arizona,Tucson
Yuma,-102.0666962,40.43936157,277,11695,Arizona,Tucson
Yuma,-102.0552444,40.00964355,277,11697,Arizona,Tucson
Yuma,-102.7943573,39.71743393,277,11701,Arizona,Tucson
Yuma,-114.4769669,32.87631989,81,3974,Arizona,Tucson
Yuma,-113.3367767,32.51535416,81,3958,Arizona,Tucson
Yuma,-102.800087,39.57419586,277,11700,Arizona,Tucson
Yuma,-114.2707062,33.0310173,81,3978,Arizona,Tucson
Yuma,-113.955574,33.37479019,81,3981,Arizona,Tucson
Yuma,-114.4826965,32.99663925,81,3976,Arizona,Tucson
Yuma,-114.0357971,32.27471161,81,3962,Arizona,Tucson
Yuma,-102.7714386,40.36487961,277,11705,Arizona,Tucson
Yuma,-102.6683121,40.44509125,277,11694,Arizona,Tucson
Yuma,-102.0552444,39.57992554,277,11699,Arizona,Tucson
Yuma,-114.7978134,32.57838058,81,3966,Arizona,Tucson
Yuma,-114.3165436,32.36065674,81,3963,Arizona,Tucson
Yuma,-102.0609665,40.00391388,277,11698,Arizona,Tucson
Yuma,-102.7771683,40.44509125,277,11706,Arizona,Tucson
Yuma,-113.955574,33.46073532,81,3980,Arizona,Tucson
Yuma,-114.8092804,32.51535416,81,3965,Arizona,Tucson
Yuma,-114.7691727,32.67005539,81,3967,Arizona,Tucson
Yuma,-113.3310547,33.37479019,81,3982,Arizona,Tucson
